id	filename	md5	size	state
81058106-ea54-4b33-a962-bd4e56a72420	nationwidechildrens.org_clinical.TCGA-CJ-4873.xml	2255617a7aa62e82beda8a98123cbc55	30123	released
18be5483-7a9e-49e4-b842-f017803c9976	TCGA-CJ-4884.86A67CBA-4A99-4982-AC12-474C42986497.PDF	c726a5d2c61ab5bace2b2e92421be6c6	44739	released
256aac8b-e98e-4dbb-8ca5-866a42c004ae	TCGA-BP-4787.76E2AAD5-00D1-4D94-878B-2AF2B403F958.PDF	4b19e15f8bd648746e40397d02fd33bc	110568	released
5138b4da-cd88-43ae-876d-50558c454bea	TCGA-B0-4811.3757EF41-CDCA-4464-B6F3-1484CB2ECB94.PDF	75e0cb327987b2186c19a1747bb5296d	26769	released
c03e9ca0-00f7-4304-b502-ad202b98578b	TCGA-A3-A6NL.50DE211D-4204-4128-8F94-794425A99D99.PDF	4a61db7cf89da5552187408d4a25da43	114390	released
1ffca9bf-9ec4-4211-b4d8-f609a0774a33	TCGA-BP-4998.BB5F3B00-EFB5-4A61-BBDD-CBF3BD3BAD2B.PDF	b725882ade68e4fc377259e15e93b494	93596	released
6333ebbd-6cc2-4b74-af02-04a7ce21a725	TCGA-BP-4784.126271E1-1435-4173-884C-F522FDC8581C.PDF	a23f72ec807f60601f1ef6db200594d1	78342	released
a0e95848-af60-480d-be30-c9cf4a109f03	nationwidechildrens.org_clinical.TCGA-CJ-5680.xml	a337423e292fb6cc32f0e9be24bd01b2	65033	released
f1e4a614-723b-44bf-a63b-16395eac18b3	TCGA-BP-4346.A8962FBA-E477-42C3-9FD8-DEB184C012FC.PDF	e20d3b1cb9269ba845c7bbd760596e9c	122379	released
4399c79d-829d-42f3-82e1-d7e97f0dea77	TCGA-CW-5583.DB2008C5-DAFE-40AA-AC4B-66C33DBFA3A6.PDF	6be40a9708a0df37c6f54700a3c720f8	56352	released
0b48a85a-e76f-4883-98d9-ce72ea1b7232	nationwidechildrens.org_clinical.TCGA-B4-5838.xml	8a991ab17e7d06e459bc98dd069d4fcf	30567	released
2d458c73-f00f-4361-925e-28846887810f	nationwidechildrens.org_clinical.TCGA-B0-5085.xml	9d1f41d84d885d0c3c6d50ff522caf0f	29979	released
877ab798-744f-4181-bbd9-440bf31f7d36	TCGA-A3-3367.2ADE205E-BE87-4112-935E-AB6AA69D81D7.PDF	5675db536eafa24e5c552ee54a052439	86405	released
2b2118e2-4cb2-43bd-a1d1-0f50413b7723	TCGA-B0-5702.E3872D42-5E63-43F7-AB75-3FD8BF39C32E.PDF	18318ebbba7bf3ce47253943cf8cdb1a	28570	released
5b9936f5-013d-484b-8f77-54a9ad3244ca	nationwidechildrens.org_clinical.TCGA-A3-3367.xml	7fc9a4333820f3d92e09b96bb37b9e17	30185	released
0ba76163-b3ca-4022-a676-bc73fdaaa42f	nationwidechildrens.org_clinical.TCGA-B0-4701.xml	ef4c236df4372e819d51ca2c32b60deb	30287	released
83a60d64-540a-4482-acfe-c9373ffa0831	TCGA-CJ-4920.F6084EBA-0211-417B-8B52-B0F8FE16172F.PDF	402728ed93350c2c74d9b747e779147b	82424	released
ab0cedb6-f1a2-489c-8881-39486129d6fb	nationwidechildrens.org_clinical.TCGA-B0-5107.xml	7ff8e79c2000b413681bc04322bb3bcd	45949	released
4132b15a-8bdf-4a30-b077-719156ae590e	nationwidechildrens.org_clinical.TCGA-CW-5588.xml	b1c8d622c9dca169100edb37e41e2fc3	29790	released
f4de683c-b44c-4092-b75b-d1bbbbcd3d10	TCGA-CJ-4878.A21BFB58-12AA-4598-B5B4-049DD70DC200.PDF	54aaa9b6bffcddc7093f581f950920cd	53551	released
1311540f-d79d-4be8-b333-35b169f7fc45	nationwidechildrens.org_clinical.TCGA-BP-4326.xml	5a453b7aeb63af382a59911180f8a886	34922	released
c0acbacd-080e-4ad1-86d6-85eca9b4dd3c	TCGA-CJ-4875.9D234837-DD6A-4914-B1A6-D9699B57FDC9.PDF	484846039ad1a35a42ea7ab933ed20e3	59914	released
299a3250-13b4-4624-8c7f-eb85b1c34fa2	TCGA-BP-4326.3198A500-A873-432B-98C9-D978C866037D.PDF	1eb56453790b5839f42d3721c833b0fc	69119	released
df02147b-3a07-42c9-81c9-04fa6c7ca2f7	TCGA-CJ-4634.082F2F9D-FC06-42D4-8136-DA08F1CC7E7F.PDF	d17a3f35d23de8d42f1b1555c6276445	158790	released
004b2a89-a5af-40ac-8a5b-dcce4275aa55	nationwidechildrens.org_clinical.TCGA-CJ-5678.xml	b9f46018d29686765ad26a978d24ee0f	36554	released
202847c0-2031-46d7-b77d-ae93e80b4cd2	TCGA-CZ-4853.DA1086BF-1AB4-446A-B69D-13748884C522.PDF	8a7158cc1fd733a89938ff90a761567f	109099	released
baec9f1f-e9d3-488e-a989-27116ca5a0df	TCGA-CZ-5468.05595CC4-53FB-432F-9131-31D60441E358.PDF	d2c10aad4c0436be7e7aa2ed375101fe	126349	released
54f6d593-0022-42bd-b0c9-25735192c93d	TCGA-BP-4170.2F591FE7-9E6F-4CD0-97EF-A9A0068289C6.PDF	56519ffdce26af067d2ef0a9f9b4a840	135279	released
5ecb1d77-e61d-4bb2-8e74-80945ddcf7f5	TCGA-A3-3346.14FEBE79-6CF3-4AF9-8591-2D5ED15770BE.PDF	0f89ce5ce9d9374a17ef822f03ce2bfa	64066	released
b80a83c2-0149-448b-9b9f-7210ee770c9e	TCGA-CJ-4899.549913D4-C8D1-42D1-9DA6-A7A10480E210.PDF	94d9d57f2df68a3107402a0e6e73c800	57383	released
fbbdf15d-76f6-46e2-80f2-3a18ec48bd53	TCGA-B0-5094.8D162190-9A01-4121-91BA-AB334BDEE84F.PDF	1e023e6266154d6962f3798472be8ddc	15305	released
d48a3ba0-e8e3-41ce-b98e-225238b279f6	nationwidechildrens.org_clinical.TCGA-B0-5094.xml	1e7e14db13d29dac3a3048392a3f16f6	40971	released
755e5f0f-cd5c-49ab-a2d0-2cdeacc9dc48	nationwidechildrens.org_clinical.TCGA-B8-A54D.xml	eb97fc479499afc06369657668a45c7e	31010	released
93e29241-a231-4420-8293-a32441c3a4ee	TCGA-BP-4341.6898D581-8ACA-41EB-AC0E-6045A5089861.PDF	7c2ff0c996ee742ffeb9a05a5e592282	65262	released
4911c1d9-ef8d-4ef7-b078-9436c67c9f6a	nationwidechildrens.org_clinical.TCGA-BP-5177.xml	659508b0d8a9002c6b161a37fca5088c	29877	released
4789d058-0c16-4b4f-a29a-da7ffca2ffbe	nationwidechildrens.org_clinical.TCGA-B8-4154.xml	f56d1df6292727614931332a164a2ced	44627	released
1b27429f-3da9-4a9c-925c-8939d8869237	TCGA-B8-4154.A01DB58E-8B1F-44A8-B332-02779D4438E0.PDF	f9a497aa2c5e3b54f8202c591f36e8df	114336	released
26b34112-5065-401c-9765-a5ba93edb8d5	nationwidechildrens.org_clinical.TCGA-B0-5701.xml	25c571d594a62b0db98a143891eef665	43657	released
63d9dd5d-b7f8-455e-ae9c-2e5bc94c34d3	nationwidechildrens.org_clinical.TCGA-B0-4691.xml	46aaa3d339aa1d4f3f810aa3f29287e2	30274	released
a583b1a0-ae13-40e0-a2ab-78a37995ef04	TCGA-B0-5701.61DEF406-8BC0-4955-B59A-D1D43267C888.PDF	33749b85c3fa8edd1c1d52723bfedbce	36366	released
7fbdde59-49ac-4b74-a7d7-9885e1186c45	nationwidechildrens.org_clinical.TCGA-BP-5198.xml	0413f74192f7ace9fb76317d01ad28d8	29939	released
e5121637-b2fd-4b55-8ebc-d56e4a3fed62	nationwidechildrens.org_clinical.TCGA-CJ-5671.xml	ffd50cba6bf81cfec0d8529a83efc04e	37573	released
f2a66af1-4457-4163-bb7a-b4a6d1c95332	nationwidechildrens.org_clinical.TCGA-A3-A6NJ.xml	cbe7ca0a846f46ea77d4db258d08b7b3	31134	released
44324ff7-d814-436d-96af-322dda9e0f3f	nationwidechildrens.org_clinical.TCGA-BP-4789.xml	03047f650d969e4d3fb561d783d1f03d	29989	released
b82be4e6-12c3-4c53-b82f-5b90c5ea6990	TCGA-A3-3387.F5199278-AA10-477E-A9A8-000ED52065AC.PDF	55f4158808489300c51b1ead8aa418a6	77065	released
b282f21e-019e-4ba8-9807-cd321967e84b	TCGA-BP-4756.3A3C39F8-3F5E-4E36-A0F2-28F502306354.PDF	ee3eca861d176652671dc943a543c96e	108343	released
346a779c-0d1b-405f-82f7-ab14ea88dd97	nationwidechildrens.org_clinical.TCGA-BP-4756.xml	05ac1381b5d4636dd6187b4cc8e65dbc	29881	released
f8949f29-db47-42f7-b817-e52291863cf8	TCGA-CJ-5684.36810CC1-1D6E-4A09-9AE1-62E71DC9215F.PDF	adfa74a2d768f25fe09a4e4378b379fc	89197	released
78310e59-b369-41ec-be6a-d9613df660f8	nationwidechildrens.org_clinical.TCGA-CW-5590.xml	3f90c306a0cc78a8e031cc20bd2b8adb	35924	released
1c1b0612-c0e0-47a8-8bc4-389715a6d496	TCGA-CW-5590.0BC280C6-AC1C-4BFB-AE13-54357F7D8928.PDF	3e3e81267037f88b5cd2b7f21d55979f	33662	released
1bdbb90f-ebe1-4e65-97b2-b8796f1c2558	nationwidechildrens.org_clinical.TCGA-CJ-4912.xml	e0a9ab00c278f6f22893ba117b7716c9	29946	released
f49e4e53-41c9-4892-be53-5ecde0182c03	TCGA-CJ-4912.AD1E7A08-1C34-49EE-8F72-A233AA5AE147.PDF	84081bead1668e49bb6b371ae6cb900e	56698	released
a82dd159-17db-4053-99c1-d7a2c69b17c5	TCGA-BP-4798.033C89DE-CF03-4E4F-ACD1-7792BEA14524.PDF	28576e7a516618817d6edf621c847ebb	128558	released
4541477d-93b4-4dc3-b206-7a09da8f96db	nationwidechildrens.org_clinical.TCGA-B4-5844.xml	039c695ea442a8257e262ec0c753ac99	30438	released
5ec3e01b-e600-4296-a7d9-29bab8d12865	TCGA-B2-5641.4BE0A476-EA29-414C-808F-3C7B07C3FECD.PDF	4b64663eebbe3f2e52418b44eb6bec18	16147	released
b7309877-e97f-4f2e-b903-e44c67db8e9d	nationwidechildrens.org_clinical.TCGA-B2-5641.xml	afe5a3ea298f197a9c38cd3e5eceac70	37385	released
97a8fc36-c9c8-41be-8291-d1d381557e75	TCGA-B8-5159.FA093376-3F7C-4EBB-8996-6B683C3482C4.PDF	263a5af2b48444fc48e795adec29e3da	94318	released
b66d9899-5137-483e-af56-37d961825ccd	nationwidechildrens.org_clinical.TCGA-BP-4801.xml	7f1fbe7f7c2c79f99b4324f856fb31a9	29828	released
743a7a48-3dd0-4156-be02-beb787b1df5f	nationwidechildrens.org_clinical.TCGA-B0-4834.xml	0c2bb1e5e4e9308d33e790c12eec30b8	29981	released
b79fb353-b738-438f-8868-d9b5d09fd6af	TCGA-B0-4834.12C56AF3-B9FF-4263-B41F-552DD96FA093.PDF	407af9d8ded7495a6cd685f099bf9af0	16490	released
9c860240-ec13-47ed-b54a-f421ae73913e	TCGA-B0-5117.7FEB1067-CA6C-4B22-A63D-D2DA4CF0F55A.PDF	1ee0a09ec0454eb7aba978849c42e19f	64475	released
0b4acc9e-3933-4d74-916a-a53c4a0665e6	nationwidechildrens.org_clinical.TCGA-B0-5117.xml	aa5dd69105b5f5eb65b621f658a30e21	37620	released
ca0daea1-e163-42c5-aedf-a34e9036278c	nationwidechildrens.org_clinical.TCGA-BP-4776.xml	95060bb0ac49806ae1ae92b191e71ea7	29795	released
9c17921f-ad06-49b0-bf36-6d5bfd1ba35b	TCGA-A3-A8CQ.42951E48-270A-4DEC-98A4-2D239C009478.PDF	124c61012a4dee5235b9901de4069748	472151	released
c6b3e321-135a-408e-9a18-5adb702d64bb	nationwidechildrens.org_clinical.TCGA-A3-A8CQ.xml	b08f2b723e16dd3c4d018e56064b1c2d	23525	released
d8525f01-94ed-4762-93fa-6a0146338a73	TCGA-CJ-4895.29DE2168-F05F-40B6-B57A-743F155DC9AA.PDF	e83b8522a3736858c4e4edbb881fa654	49675	released
62a0f169-7dac-400a-abaa-2d61d6ede168	nationwidechildrens.org_clinical.TCGA-MW-A4EC.xml	e4e95242416270dd57668d30cd411f7f	31031	released
83bb7516-d8aa-4647-831e-367fac59f40e	nationwidechildrens.org_clinical.TCGA-BP-5008.xml	f58ed3cdfc068b0ff41442511a4062c5	29830	released
869afd1e-fa02-402a-a2db-3bb9bd47a737	TCGA-BP-5008.D5FF5D2D-9935-4E27-82F9-91D000CC6252.PDF	8e0030c0b8e431de633bde2dcb0b7565	76756	released
6a0fd7d6-775d-40c4-91d2-8ede74b6580c	nationwidechildrens.org_clinical.TCGA-BP-4327.xml	6463f3aad83239698dfbc3223c4373b4	29861	released
6f1b1fb4-1b8e-4634-8744-7147134c09cf	TCGA-AK-3427.4236854F-3076-49D3-8091-3B5FC989E061.PDF	b46a5d322164b2f627a69157a7efa7d6	137542	released
617ef958-9ea7-454e-80a8-ec2980c191d6	nationwidechildrens.org_omf.TCGA-BP-4164.xml	6b262b439df6f9357382643a68b93947	10664	released
b2f8dfbf-ed91-4253-ad44-78776528e59e	TCGA-BP-4327.5E65EF69-17B3-4144-A651-6CF1B511ED4F.PDF	ad5397a3c8718ee8733e445d268764c2	63596	released
f68848b3-ea40-4f72-8103-8927bfb13c8a	TCGA-B0-4707.34547C2A-5196-46D4-9FC4-F336F99AF712.PDF	abf821afc8f7aed30e18cd96d9f038c7	39971	released
f787b086-b7bb-4029-b515-b1af1bc1f50d	TCGA-AK-3436.65A48B19-0BAC-404F-8929-C2E73424A4D9.PDF	aa1019a36b127a075f43d3902b01e995	80908	released
5b0022a3-4a08-45ae-ac5c-584df6390d41	TCGA-CZ-4864.831779EF-9157-4393-9C8A-78C14FCD376D.PDF	e83ed2c05520595e6ced36284226607f	151359	released
234b5ca6-cc37-431e-b723-bcc440caecbd	nationwidechildrens.org_omf.TCGA-DV-5566.xml	2ac3e44eafcd8be252671719a953a5f9	26684	released
f4e452a9-49aa-433a-9d7f-8846cf4f4110	nationwidechildrens.org_clinical.TCGA-B0-5108.xml	66cf90b7410573edbad5a77c187e84e2	37531	released
c7402fa2-419f-46fb-9855-5598fcf12c18	nationwidechildrens.org_clinical.TCGA-DV-5566.xml	3d30a181cfb1557f428824c7c3cb7a7e	51337	released
13625ed6-e090-49eb-a4aa-27595b4d8f6f	TCGA-CZ-4854.76856B3C-9F38-4FEE-A8FB-9758E92F337E.PDF	6b02aece4ef3a429473d82e5ed4a2b8a	211186	released
c7e00616-4c09-4c7f-be72-c0d881fcd884	TCGA-BP-5168.F1FAE1D5-BA38-49C4-A66E-F977CA7D5E3B.PDF	0d5903319b1c0ef2a3c8b5bd91028c03	111239	released
11906045-f2fa-4fdd-a535-9ffaec14f9bc	TCGA-BP-4762.31FBDBD3-BE32-4B5B-BF96-AF030F26684D.PDF	c5a8d8c66ea30a1bca35ca860b10d586	62281	released
3f2820f3-9253-433a-953e-9d1f0f044351	nationwidechildrens.org_clinical.TCGA-BP-4762.xml	cc47f3cfbdba7e939430a77568f81d42	29809	released
5a27e341-ac2e-4e6e-90a0-e137450410e7	TCGA-B4-5834.9CE303B5-1496-464B-86F3-38C53E200E0A.PDF	2efd9b8ecdf9e8a9cd9df3c0e2ac1308	29586	released
53b3ea6b-5fc7-4f42-a2db-fd6bf45e898f	TCGA-DV-5569.07448BD4-BC42-486D-875C-C606B9FBF8D8.PDF	24b4e4cb049eaabf629f38cb0e83691c	63889	released
a0360a7e-c6c1-40ad-9084-4265d6dd1648	TCGA-CJ-4643.1A9FA2BC-9999-404D-87B0-667935744BCE.PDF	7f6ac38d4dd85aeeb4e341fcaf5f67c7	57619	released
0fa16eed-4392-40df-b302-fa16095257e4	nationwidechildrens.org_clinical.TCGA-A3-3307.xml	88ab6137ba9b3d7c4acf4a8d8fc47375	22623	released
dc6dea43-9489-433c-a0ae-af5460934235	nationwidechildrens.org_clinical.TCGA-A3-3382.xml	9b5d946701c37461a70a8e4981a13312	29767	released
11c79248-bb53-467c-b9e6-26f54e9cb438	TCGA-CJ-4905.442576A1-3AAE-480D-8992-7185C1DDB44F.PDF	c5459a0528de1aede9bd3d93bbeeeb81	45832	released
a56a59bc-2d05-4363-aa3f-e74a6f1dff22	nationwidechildrens.org_clinical.TCGA-CZ-5985.xml	227ecd0d8fdd443fcd2a6272797c717c	37303	released
87d0d434-f296-49b7-aad5-8fef9cb6f2d8	nationwidechildrens.org_clinical.TCGA-BP-4991.xml	c8916e4256e3f03b2baf43e70fd70a1e	29830	released
7fa02bea-8d80-4f89-8cf3-3a151a2d36f0	TCGA-B4-5836.F39308E8-58C1-4AA8-BFD2-0070CE2B10CF.PDF	da51b1b11a7b6908668e3ff24c7a7d2f	95609	released
9324a0e3-d6d7-4e6e-b49b-e0ce381b9025	nationwidechildrens.org_clinical.TCGA-CZ-5469.xml	680c914b95ddf44595497c381808709e	46700	released
0ed1c15e-a2f4-470c-8b3e-a1410d310451	nationwidechildrens.org_clinical.TCGA-B0-5109.xml	8871838e10eaa2de9e4e08406f5e34c3	30349	released
4550313f-21ec-4464-a8c9-6c3ccbda8765	TCGA-A3-3335.A47DEB40-14C6-4B0B-A237-EC4594F4DDAE.PDF	517a7567e0f7919b30715f10e77b8f4c	73404	released
39d51883-f2ff-4d49-9fdc-ff3f2aa59e72	nationwidechildrens.org_clinical.TCGA-B0-4714.xml	acfcf8ae784a4d6f2bc4d106cd82ec06	30037	released
541e19e3-6ecc-48eb-9441-6cf4f8fbf27b	nationwidechildrens.org_clinical.TCGA-CZ-5465.xml	bfe029c2e9f3214d64d33d71ba351127	44578	released
bccf1cc2-3d3c-42ec-ab98-38045a8eefd3	TCGA-B0-5109.85014344-65F6-48B5-AED7-6FE36AD0A31E.PDF	ff196340e87e20dcb75c1f68930750b8	70208	released
f9aee6a3-f401-45ee-935a-e2a332f831b3	TCGA-BP-5169.7CE50310-2932-479E-B969-3A0F3ECB1E70.PDF	4c64ca17aa7986de4130be03a7cb55a9	134277	released
181144a7-edbb-4b0b-8232-0fe47a797f81	nationwidechildrens.org_clinical.TCGA-B0-5712.xml	21b15ac7ed8af5d4360e34bb4cc9e814	40833	released
40bd0741-38e7-485b-934b-17bb784d2a49	TCGA-CJ-4900.C7C01842-C747-4F1C-B926-946D789283B8.PDF	e64a50fd361b621d533ab33bc3fa18ed	78969	released
bd1144c8-1ff8-4498-8ea1-013837dfc27a	TCGA-CZ-5463.324D4D25-E72E-4FAA-BD17-6C2201A2D6CE.PDF	5f4d87f1a3df4b592a83e43291557f6e	63014	released
e0ef770d-e361-4d28-80f8-4986e0b08341	TCGA-BP-5007.9CB0B43E-EB83-4F83-A468-EA5E67317420.PDF	38cbcf100e74dc3f9d9d94e745ec3c32	70705	released
2e67b827-233c-423b-adac-6714ae98eb21	nationwidechildrens.org_clinical.TCGA-CZ-4862.xml	3f45ec564597455a60ec4bd2e60f651c	37378	released
961d8413-fbfc-4cc6-8a11-085fbe7723dc	TCGA-B8-A7U6.27B82B1D-9142-4A49-9C30-5D052D216233.PDF	f72ee3679a48c395913055d40837efd9	124316	released
4a6a98b4-c58a-483a-b122-52bf4e490c06	TCGA-BP-4354.02269FEB-D63F-4330-B137-1206532AF4D2.PDF	33ac85d4a745cec284b3e4bcd89b68be	104287	released
f511ddbe-8d1c-4ee2-ad4e-341e606f67a5	TCGA-B0-5699.66AA1C8D-6B07-47CD-9408-6FEBA018E2F1.PDF	f734aa83c97a74c23fe88d8db0b9fec4	43243	released
09440f90-196f-4458-b46c-8d3f713339fd	nationwidechildrens.org_clinical.TCGA-BP-4354.xml	0c65cc8bc8fa445d857770d27e6fe492	84493	released
cae80b0e-0b86-420f-96cd-f51e6ff4b3a8	nationwidechildrens.org_clinical.TCGA-BP-5183.xml	7d4e24cb7675d602988462aaa379db0a	30127	released
458dc4a1-5b6a-4b2f-928c-348a989ce84e	TCGA-EU-5904.CA3C6E67-3675-42D8-91A1-60FB8AA8CDCD.PDF	401c8b3171134f673dbd731f25fd2a0b	62339	released
3117d9b9-9837-4ea2-b658-7e90e406e055	nationwidechildrens.org_clinical.TCGA-BP-5000.xml	fe5f94db796c4a9b370cf504171457ee	29830	released
5d4a92ad-e73a-413c-bc43-12ec4e6695a8	nationwidechildrens.org_clinical.TCGA-CJ-4897.xml	ca3767e08f9fe0612cd9969e4fd4b7e9	37985	released
0e868e0b-4386-4381-8e08-84a802131dfe	TCGA-MM-A84U.AF175E00-A8D2-4F97-BC7E-258575BA15FC.PDF	38ccb4d40cf9d3d34c2c1d0c216a22a4	122574	released
0c3bec2d-8687-45ec-b304-2cdee61344ab	TCGA-CZ-5459.C0241502-26E1-4A32-BA74-907B5D034183.PDF	51eb50f74c275f7a5ff653a386777db3	67292	released
46dcf79d-724d-402c-824f-05e473345c98	TCGA-CJ-4901.C8EE916E-3C47-4915-AEAA-26C4B27CEF8C.PDF	dc229f236a965b2ba0011021a16361bb	51751	released
a28d8813-bb18-4264-ba77-2d3551cffa9f	TCGA-BP-5192.63D0AB58-DDC3-42CC-99EC-0EF4F24F24F8.PDF	a1fa653686e715e2962245c9f0c83fc3	94955	released
e813649d-a621-4773-8ada-0910ad2397d4	nationwidechildrens.org_clinical.TCGA-B0-5099.xml	ba807464ac5bd2b03d48d13ce14c85b9	29996	released
36cc4aef-16eb-4426-95a1-7248e36c9151	TCGA-GK-A6C7.FAC39368-68AC-4426-BAFF-43E0BBFDA701.PDF	a8167603860eda52fd0e7c1b85fee86d	144182	released
79c50487-1b0a-4c0c-893c-ea87fe6a9375	TCGA-B0-4822.8B63BAC6-B4BE-4D0C-80C8-2647DF4015E3.PDF	f22baf73d463bfb5034e926a38e96279	22995	released
b026cf5e-e83e-49ad-be62-2aaa0d7ea4be	TCGA-B0-5097.35BFE92B-71C8-4375-8FCA-67CD15A17BAF.PDF	a4ab1f45e44ee45862c7f97046a13b20	40110	released
1911fe44-f6b6-4ea0-8c62-287b3f5738ee	TCGA-B8-A54J.C05E0ED7-C05B-4118-AFBA-75AE969464FB.PDF	b3d88d6965c6c7f583abe47c7de2b4f1	180906	released
a977e96c-e0ec-4505-8c86-579b6538ae1d	nationwidechildrens.org_clinical.TCGA-A3-3311.xml	045b225dd8ffbba8cd01bcbc857f9394	29612	released
93126fc1-f5c9-4046-ae1f-f49b2d349421	nationwidechildrens.org_clinical.TCGA-B0-5707.xml	29789014ea6ae6bfcdcecda6966946c3	37457	released
9f704e15-b78f-4001-9311-390b764a786f	TCGA-CJ-4638.BD0ACE3D-3A81-4DE7-8283-C87C9942CC92.PDF	2c0bdc30e5d63614d792505d728cb4fd	66984	released
387d5423-374d-4224-a4f4-32ba20ef4836	TCGA-CJ-5686.1C2CB105-9894-40A2-A22D-EB2111AE0507.PDF	1ac86a43fb09e2849c56055c9281c5a4	82174	released
feaa998b-edff-4c42-b636-731823225d78	TCGA-A3-3347.3F843E1D-11A7-4103-8EF1-0F918DA1B60F.PDF	b148627ccb5b6b9cfe821f0fbd982b6c	83659	released
5cff8cbb-3993-44a9-8253-1d6b6cd0d989	TCGA-A3-3373.5C4D5028-ECF2-4302-93D0-8E20273468BE.PDF	cce36f93e3bb1a79b34749951611c606	115477	released
42826001-6e48-45c1-b94b-e7dd8e814f35	nationwidechildrens.org_clinical.TCGA-AK-3431.xml	1f8635edf3610a97aa11527a7009bbfe	37335	released
71b79096-c15b-4aed-945f-d7df7d78daff	TCGA-BP-4803.1D68F214-1D32-45F7-82F6-BC9FB433A970.PDF	903ec312b65bcd9210a3bf820a5bac73	84301	released
01980bac-ace6-48eb-977a-2f28037f6241	nationwidechildrens.org_clinical.TCGA-BP-4165.xml	f41a581aff0519f3abf36615b1a6f6db	48361	released
af584cd8-0748-466d-9ff6-3719d265e570	TCGA-A3-3326.B0E5378C-8128-4CA7-960B-028E1921A836.PDF	641bf13a15d23716cd2ee448c1f3eb33	118685	released
8ef480d0-c674-458c-b48a-b473e31ffd93	TCGA-BP-5182.9B83A81C-F9A2-494F-A478-AC28BDDA707B.PDF	2a5758c362115154e528234724340854	156959	released
6f5a5581-53bc-48da-b6cd-821d42b94126	nationwidechildrens.org_clinical.TCGA-BP-5182.xml	3c870ec8a3fe7179cab2a0bf5235d5ca	29960	released
950fe5a4-3ba8-40c1-8743-8505c3051bce	TCGA-CJ-4639.C483D023-0ADC-438F-8656-003DA108C5ED.PDF	3a8827e7c543f118dd235a99d71aa3db	53953	released
8888fd49-0e99-4177-af97-cf14b21ebe7c	TCGA-B0-4837.5CCC5A6D-F54F-4A78-A7B6-D0A05C46C623.PDF	14e2164263e2456ff754b52dab2579d9	27318	released
78180bba-b7ec-4d24-b914-1162bc492935	nationwidechildrens.org_clinical.TCGA-BP-4169.xml	abac275c09c6a13ada52b9762fc5abbe	42489	released
dbeaa1bd-a05b-486e-a75a-932c918cbbfd	nationwidechildrens.org_clinical.TCGA-B0-4839.xml	c6f13eef8eed8dd944328d4dfc6e9561	29985	released
33933071-2848-4757-8a75-e6b58d6a4da5	TCGA-B0-4814.E0D0D90D-CE06-4DE2-B3D5-4A516C6CA0A1.PDF	8565b8746a552dcfff198357c2eea817	16751	released
061eff5d-2ae6-405a-bf1a-2fe44d60a0dd	nationwidechildrens.org_clinical.TCGA-B0-4814.xml	e1423768370c2aa819d2e39b26d6016f	30055	released
e41d7d9d-80be-4f82-b4f7-74ff8ab325d0	TCGA-A3-3383.02718684-D36D-4C47-A027-A4183BF9BED0.PDF	c429eed95a84b7e9942d94a783110f6c	66288	released
f1386329-6661-4083-826a-9af750c5a8e2	TCGA-CJ-4916.E6B50A2A-5711-4ED3-BA35-9CFC5FA5283A.PDF	c5a0eef84367a2acde01018caa73ba7e	53092	released
3193b944-017b-4161-9ac6-665616fb028e	TCGA-BP-4173.FCBE8ED4-84F1-4A59-A958-95795DEC0C29.PDF	de5a4ec4fc4cb62a660e0bee8c7a6c5c	72680	released
44183635-d4b3-46f8-8744-663ac081c809	nationwidechildrens.org_clinical.TCGA-A3-A6NL.xml	f5abd94da1b242b0966c2f6d3eecfb35	31139	released
42bb4101-acf1-4672-a125-76979e5b6e95	nationwidechildrens.org_clinical.TCGA-CJ-5682.xml	b9c11f75c5f8f347660059c5ccf7202a	48926	released
3160b93c-53fb-44e5-b0ce-a45fcb146e89	TCGA-CJ-5682.06855541-6550-4EFB-9B3F-D8A3F9888386.PDF	69aa25908234598fb732e8ab4c32c349	54078	released
de2b3809-f0f0-4e2e-a26a-d0294d20c054	TCGA-B8-A54F.333EFFED-B7ED-4113-8EE4-B2734B8072F5.PDF	1e8d679dfbcda4685f131ef41a9a0740	144273	released
75280f42-f8f3-4020-a9d6-0e43ee3fd19a	TCGA-BP-4959.A39B0133-81F4-423C-B15D-72211C395E33.PDF	001d1010bcd07061165299daeaaf0be8	74989	released
6ddd8e42-4d1e-4cdb-9b36-908a5a0980f6	TCGA-B4-5378.F876C310-F41D-4C92-B28D-0964C96E75C8.PDF	fb69b53cf75c5d1215da459bf0212cf3	35781	released
8571a98e-8e15-4485-8a7f-0fa573a3a1ef	TCGA-CW-5589.21B34DA2-1C07-4BB0-BC99-B21D6F9EBC35.PDF	931b03d811da81282bfc18b262ecf6cf	23167	released
8ea59a3f-bacd-49ac-a1c3-7c35580e81ad	TCGA-A3-3320.7DF3FDC1-6D54-4EC7-828C-71799B083741.PDF	6c71787692cd784b2d43e28bec73040e	84380	released
8361b36c-02df-4abd-a2e0-0a882d90859c	nationwidechildrens.org_clinical.TCGA-CZ-5466.xml	86cd595d2a338144bb59286306e03d69	30189	released
218c1fd7-cb33-4c5e-95c3-88ec383d4890	nationwidechildrens.org_clinical.TCGA-B8-5550.xml	28bf4e4ae2171cfe1b4b16700e107191	38088	released
f85d7077-2496-4c21-a728-d0d6f4744f00	nationwidechildrens.org_clinical.TCGA-A3-3320.xml	5626769bc5c723424fe7a5f3ab89a1b6	29620	released
